# Equilibrio L-V con potencial Lennard-Jones

units           lj
atom_style      atomic

# Crear caja inicial (10x10x10) con red FCC y replicar en X
lattice         fcc 0.8442
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
region          box block 0 10 0 10 0 10
create_box      1 box
Created orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 4000 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.795962 16.795962 16.795962)
  create_atoms CPU = 0.007 seconds
replicate       3 1 1
Replication is creating a 3x1x1 = 3 times larger system...
  orthogonal box = (0 0 0) to (50.387886 16.795962 16.795962)
  1 by 1 by 1 MPI processor grid
  12000 atoms
  replicate CPU = 0.019 seconds

# Borrar las regiones laterales (sólo conservar el centro)
group           extremos id <> 1 4000
4000 atoms in group extremos
group           extremos id <> 8001 12000
8000 atoms in group extremos
delete_atoms    group extremos
Deleted 8000 atoms, new total = 4000

mass            1 1.0
neigh_modify    delay 5

# Inicialización de velocidades
velocity        all create 0.7 87287

# Interacción Lennard-Jones
pair_style      lj/cut 2.5
pair_coeff      1 1 1.0 1.0

# Temperatura de simulación (editable)
variable        T equal 1.0

# Primera etapa: dinámica NVE
fix             f1 all nve

compute         tempi all temp
compute         press all pressure tempi

# Registro de temperatura y presión
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_${T}.out
fix             f_temp all ave/time 10 10 100 c_tempi file temperatura_1.out
fix             f_press all ave/time 10 10 100 c_press file prico_${T}.out
fix             f_press all ave/time 10 10 100 c_press file prico_1.out

# Registro del tensor de presión completo
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_${T}.out
fix             f_tensor all ave/time 10 10 100 c_press[1] c_press[2] c_press[3] c_press[4] c_press[5] c_press[6] file ptensor_1.out

# Dump inicial para observar evolución
dump            d1 all atom 100 dump_${T}.melt
dump            d1 all atom 100 dump_1.melt

thermo_style    custom step density pe ke etotal
thermo          50
timestep        0.005

# Corrida inicial para estabilización
run             20000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 5 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 36 12 12
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
   Step        Density         PotEng         KinEng         TotEng    
     12150   0.2814        -6.3400864      0.82751509    -5.5125713    
     12200   0.2814        -6.3316233      0.81902774    -5.5125956    
     12250   0.2814        -6.3148428      0.80332298    -5.5115198    
     12300   0.2814        -6.3388916      0.82789543    -5.5109962    
     12350   0.2814        -6.3257925      0.81455229    -5.5112402    
     12400   0.2814        -6.3336696      0.82286937    -5.5108002    
     12450   0.2814        -6.3128916      0.80108176    -5.5118098    
     12500   0.2814        -6.3202207      0.80858501    -5.5116357    
     12550   0.2814        -6.3219251      0.81132338    -5.5106017    
     12600   0.2814        -6.319027       0.80789552    -5.5111315    
     12650   0.2814        -6.3388799      0.82691806    -5.5119618    
     12700   0.2814        -6.3413934      0.82811393    -5.5132795    
     12750   0.2814        -6.342458       0.82980498    -5.512653     
     12800   0.2814        -6.3295904      0.81630267    -5.5132878    
     12850   0.2814        -6.330053       0.8165826     -5.5134704    
     12900   0.2814        -6.3280941      0.81509748    -5.5129967    
     12950   0.2814        -6.3421104      0.82933642    -5.512774     
     13000   0.2814        -6.3457533      0.83356884    -5.5121845    
     13050   0.2814        -6.3234398      0.81140223    -5.5120376    
     13100   0.2814        -6.3305192      0.81832532    -5.5121939    
     13150   0.2814        -6.3354421      0.82392668    -5.5115154    
     13200   0.2814        -6.3281727      0.81757362    -5.510599     
     13250   0.2814        -6.3306078      0.8191756     -5.5114322    
     13300   0.2814        -6.3134833      0.80284376    -5.5106395    
     13350   0.2814        -6.3223027      0.81122728    -5.5110754    
     13400   0.2814        -6.3139851      0.80278362    -5.5112015    
     13450   0.2814        -6.3283843      0.81702922    -5.5113551    
     13500   0.2814        -6.3298375      0.8179272     -5.5119103    
     13550   0.2814        -6.3319891      0.81929109    -5.512698     
     13600   0.2814        -6.3208718      0.80823861    -5.5126332    
     13650   0.2814        -6.3447751      0.83209179    -5.5126834    
     13700   0.2814        -6.3304283      0.81746242    -5.5129659    
     13750   0.2814        -6.3309476      0.81701317    -5.5139344    
     13800   0.2814        -6.3413578      0.82796225    -5.5133955    
     13850   0.2814        -6.3305623      0.81853725    -5.512025     
     13900   0.2814        -6.3312717      0.81826474    -5.513007     
     13950   0.2814        -6.3323393      0.82107581    -5.5112635    
     14000   0.2814        -6.3353276      0.82366712    -5.5116604    
     14050   0.2814        -6.3181385      0.80709759    -5.5110409    
     14100   0.2814        -6.3303886      0.81985314    -5.5105354    
     14150   0.2814        -6.3253836      0.81512853    -5.510255     
     14200   0.2814        -6.3190455      0.80871648    -5.510329     
     14250   0.2814        -6.3192368      0.8085644     -5.5106724    
     14300   0.2814        -6.3197202      0.80872163    -5.5109986    
     14350   0.2814        -6.3102463      0.79785282    -5.5123935    
     14400   0.2814        -6.3171686      0.80454603    -5.5126225    
     14450   0.2814        -6.3252295      0.8128195     -5.51241      
     14500   0.2814        -6.319692       0.80713799    -5.512554     
     14550   0.2814        -6.3212187      0.80875167    -5.512467     
     14600   0.2814        -6.3394192      0.82687948    -5.5125397    
     14650   0.2814        -6.3224285      0.81012959    -5.5122989    
     14700   0.2814        -6.336732       0.82420808    -5.512524     
     14750   0.2814        -6.3160374      0.80400625    -5.5120311    
     14800   0.2814        -6.3292022      0.81738108    -5.5118211    
     14850   0.2814        -6.3264828      0.81453192    -5.5119509    
     14900   0.2814        -6.315635       0.80435545    -5.5112795    
     14950   0.2814        -6.3161866      0.80492291    -5.5112637    
     15000   0.2814        -6.3183284      0.80636567    -5.5119627    
     15050   0.2814        -6.323154       0.81139053    -5.5117635    
     15100   0.2814        -6.3047499      0.79279711    -5.5119528    
     15150   0.2814        -6.3346066      0.82282154    -5.511785     
     15200   0.2814        -6.3251144      0.81283157    -5.5122828    
     15250   0.2814        -6.3291646      0.81705662    -5.512108     
     15300   0.2814        -6.3218485      0.80969788    -5.5121506    
     15350   0.2814        -6.3328836      0.82138129    -5.5115023    
     15400   0.2814        -6.3241445      0.81249972    -5.5116448    
     15450   0.2814        -6.3283017      0.81623007    -5.5120717    
     15500   0.2814        -6.3268215      0.81480079    -5.5120207    
     15550   0.2814        -6.319171       0.80686507    -5.5123059    
     15600   0.2814        -6.329979       0.81801496    -5.5119641    
     15650   0.2814        -6.3254443      0.81345626    -5.5119881    
     15700   0.2814        -6.3307084      0.81799067    -5.5127177    
     15750   0.2814        -6.341128       0.82897302    -5.512155     
     15800   0.2814        -6.3323491      0.82147397    -5.5108751    
     15850   0.2814        -6.3319374      0.82096804    -5.5109693    
     15900   0.2814        -6.3210167      0.80848815    -5.5125286    
     15950   0.2814        -6.3189215      0.80687669    -5.5120448    
     16000   0.2814        -6.3270455      0.81519008    -5.5118555    
     16050   0.2814        -6.3088608      0.79717128    -5.5116896    
     16100   0.2814        -6.312333       0.80023805    -5.512095     
     16150   0.2814        -6.318228       0.80725713    -5.5109709    
     16200   0.2814        -6.3159119      0.80418899    -5.5117229    
     16250   0.2814        -6.3220682      0.81047589    -5.5115923    
     16300   0.2814        -6.331239       0.82028386    -5.5109552    
     16350   0.2814        -6.3158904      0.80500309    -5.5108873    
     16400   0.2814        -6.3278081      0.81620132    -5.5116067    
     16450   0.2814        -6.3280116      0.81561762    -5.5123939    
     16500   0.2814        -6.3173796      0.80514719    -5.5122324    
     16550   0.2814        -6.3206043      0.80887458    -5.5117297    
     16600   0.2814        -6.3277468      0.81537138    -5.5123754    
     16650   0.2814        -6.311833       0.7997809     -5.5120521    
     16700   0.2814        -6.3285977      0.8168337     -5.511764     
     16750   0.2814        -6.3151124      0.80302024    -5.5120922    
     16800   0.2814        -6.3324014      0.82090812    -5.5114933    
     16850   0.2814        -6.2872353      0.7756879     -5.5115475    
     16900   0.2814        -6.3182067      0.80744653    -5.5107602    
     16950   0.2814        -6.3289677      0.81775914    -5.5112085    
     17000   0.2814        -6.3270467      0.81579157    -5.5112551    
     17050   0.2814        -6.3140146      0.80227056    -5.511744     
     17100   0.2814        -6.3233658      0.81201391    -5.5113519    
     17150   0.2814        -6.3095597      0.7980027     -5.511557     
     17200   0.2814        -6.316232       0.80438693    -5.5118451    
     17250   0.2814        -6.3156775      0.80300501    -5.5126725    
     17300   0.2814        -6.3223991      0.80984343    -5.5125556    
     17350   0.2814        -6.3280204      0.81544681    -5.5125736    
     17400   0.2814        -6.3333636      0.82153743    -5.5118261    
     17450   0.2814        -6.3238633      0.81156278    -5.5123005    
     17500   0.2814        -6.3210624      0.80907979    -5.5119826    
     17550   0.2814        -6.3385189      0.82653001    -5.5119889    
     17600   0.2814        -6.3258679      0.81388648    -5.5119815    
     17650   0.2814        -6.3364014      0.82396048    -5.5124409    
     17700   0.2814        -6.3282384      0.81648388    -5.5117545    
     17750   0.2814        -6.3315443      0.81936463    -5.5121797    
     17800   0.2814        -6.32104        0.80954684    -5.5114931    
     17850   0.2814        -6.3264733      0.8149942     -5.5114791    
     17900   0.2814        -6.3316309      0.81995972    -5.5116712    
     17950   0.2814        -6.3228055      0.81047762    -5.5123279    
     18000   0.2814        -6.3138728      0.80200069    -5.5118721    
     18050   0.2814        -6.3337887      0.822306      -5.5114827    
     18100   0.2814        -6.3163023      0.80500139    -5.5113009    
     18150   0.2814        -6.3281985      0.8153584     -5.5128401    
     18200   0.2814        -6.3391961      0.82657442    -5.5126217    
     18250   0.2814        -6.3363235      0.82395662    -5.5123668    
     18300   0.2814        -6.3401447      0.82741467    -5.5127301    
     18350   0.2814        -6.3325749      0.81970975    -5.5128652    
     18400   0.2814        -6.3315661      0.81877862    -5.5127874    
     18450   0.2814        -6.3265818      0.81351544    -5.5130663    
     18500   0.2814        -6.3295133      0.81643015    -5.5130831    
     18550   0.2814        -6.332257       0.81957137    -5.5126856    
     18600   0.2814        -6.3125443      0.80152771    -5.5110166    
     18650   0.2814        -6.3324628      0.82095438    -5.5115084    
     18700   0.2814        -6.3161191      0.80460137    -5.5115177    
     18750   0.2814        -6.3206707      0.80967568    -5.5109951    
     18800   0.2814        -6.326112       0.81582831    -5.5102837    
     18850   0.2814        -6.3285041      0.8177631     -5.510741     
     18900   0.2814        -6.3152589      0.80468823    -5.5105707    
     18950   0.2814        -6.3091241      0.79754239    -5.5115817    
     19000   0.2814        -6.3316837      0.81907603    -5.5126077    
     19050   0.2814        -6.3318219      0.81917177    -5.5126501    
     19100   0.2814        -6.3247268      0.81173613    -5.5129906    
     19150   0.2814        -6.3382835      0.8257919     -5.5124916    
     19200   0.2814        -6.3254122      0.81226597    -5.5131462    
     19250   0.2814        -6.339358       0.82582882    -5.5135292    
     19300   0.2814        -6.3411634      0.82830921    -5.5128542    
     19350   0.2814        -6.3363412      0.82386424    -5.5124769    
     19400   0.2814        -6.3453959      0.83311724    -5.5122786    
     19450   0.2814        -6.3259853      0.81424638    -5.511739     
     19500   0.2814        -6.3188724      0.80744759    -5.5114248    
     19550   0.2814        -6.3210693      0.80977457    -5.5112947    
     19600   0.2814        -6.3238618      0.81243884    -5.5114229    
     19650   0.2814        -6.3239597      0.81271414    -5.5112455    
     19700   0.2814        -6.3156037      0.80447358    -5.5111301    
     19750   0.2814        -6.3092136      0.79828662    -5.5109269    
     19800   0.2814        -6.3320457      0.82152417    -5.5105215    
     19850   0.2814        -6.3274644      0.81605783    -5.5114066    
     19900   0.2814        -6.3404077      0.82875977    -5.5116479    
     19950   0.2814        -6.3382106      0.82599188    -5.5122188    
     20000   0.2814        -6.3268666      0.81373845    -5.5131281    
Loop time of 106.314 on 1 procs for 20000 steps with 4000 atoms

Performance: 81268.363 tau/day, 188.121 timesteps/s, 752.485 katom-step/s
95.1% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 77.567     | 77.567     | 77.567     |   0.0 | 72.96
Neigh   | 23.852     | 23.852     | 23.852     |   0.0 | 22.44
Comm    | 0.96243    | 0.96243    | 0.96243    |   0.0 |  0.91
Output  | 1.6605     | 1.6605     | 1.6605     |   0.0 |  1.56
Modify  | 1.6583     | 1.6583     | 1.6583     |   0.0 |  1.56
Other   |            | 0.6144     |            |       |  0.58

Nlocal:           4000 ave        4000 max        4000 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3282 ave        3282 max        3282 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:         151249 ave      151249 max      151249 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 151249
Ave neighs/atom = 37.81225
Neighbor list builds = 2059
Dangerous builds = 0

# Segunda etapa: control de temperatura con NVT
unfix           f1
undump          d1

fix             f2 all nvt temp $T $T 0.01
fix             f2 all nvt temp 1 $T 0.01
fix             f2 all nvt temp 1 1 0.01
dump            d2 all atom 100 dump_${T}.nvt
dump            d2 all atom 100 dump_1.nvt

# Perfil de densidad en X
compute         denx all chunk/atom bin/1d x center 0.1 units box
fix             f_denx all ave/chunk 10 10 100 denx density/mass file densityprofx_${T}.out
fix             f_denx all ave/chunk 10 10 100 denx density/mass file densityprofx_1.out

# Corrida principal
run             100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.908 | 3.908 | 3.908 Mbytes
   Step        Density         PotEng         KinEng         TotEng    
     20000   0.2814        -6.3268666      0.81373845    -5.5131281    
     20050   0.2814        -5.7459493      1.5024359     -4.2435134    
     20100   0.2814        -5.6948382      1.5725131     -4.1223251    
     20150   0.2814        -5.6028247      1.5054835     -4.0973411    
     20200   0.2814        -5.4850908      1.4918216     -3.9932692    
     20250   0.2814        -5.3443649      1.4805076     -3.8638572    
     20300   0.2814        -5.22183        1.4552792     -3.7665508    
     20350   0.2814        -5.0438005      1.4902691     -3.5535314    
     20400   0.2814        -4.8575977      1.4937804     -3.3638172    
     20450   0.2814        -4.6856773      1.5000914     -3.1855859    
     20500   0.2814        -4.5615441      1.5154243     -3.0461198    
     20550   0.2814        -4.4196785      1.4933141     -2.9263644    
     20600   0.2814        -4.282981       1.5038537     -2.7791273    
     20650   0.2814        -4.1446277      1.496137      -2.6484908    
     20700   0.2814        -4.0135509      1.5241367     -2.4894143    
     20750   0.2814        -3.9290395      1.496208      -2.4328315    
     20800   0.2814        -3.8225598      1.4846474     -2.3379125    
     20850   0.2814        -3.7389195      1.4760656     -2.2628539    
     20900   0.2814        -3.6520405      1.4907698     -2.1612708    
     20950   0.2814        -3.6005866      1.4944202     -2.1061665    
     21000   0.2814        -3.5175248      1.4657959     -2.0517289    
     21050   0.2814        -3.4471109      1.5204628     -1.9266481    
     21100   0.2814        -3.3926628      1.4948089     -1.8978539    
     21150   0.2814        -3.356355       1.5165154     -1.8398396    
     21200   0.2814        -3.3417456      1.5174855     -1.8242601    
     21250   0.2814        -3.2786919      1.4918002     -1.7868917    
     21300   0.2814        -3.2613094      1.509983      -1.7513264    
     21350   0.2814        -3.2131215      1.4923592     -1.7207623    
     21400   0.2814        -3.201973       1.4842673     -1.7177056    
     21450   0.2814        -3.1907281      1.4879587     -1.7027694    
     21500   0.2814        -3.1701412      1.4961496     -1.6739917    
     21550   0.2814        -3.1384392      1.5204936     -1.6179456    
     21600   0.2814        -3.153984       1.5114346     -1.6425494    
     21650   0.2814        -3.1613097      1.4871695     -1.6741401    
     21700   0.2814        -3.1309667      1.4955676     -1.6353991    
     21750   0.2814        -3.1300354      1.4736047     -1.6564306    
     21800   0.2814        -3.1053185      1.4735601     -1.6317584    
     21850   0.2814        -3.0768111      1.503077      -1.5737342    
     21900   0.2814        -3.0730628      1.5099455     -1.5631172    
     21950   0.2814        -3.0551876      1.5027171     -1.5524705    
     22000   0.2814        -3.0416393      1.4945526     -1.5470867    
     22050   0.2814        -3.0399984      1.4934367     -1.5465616    
     22100   0.2814        -3.0440507      1.4825251     -1.5615256    
     22150   0.2814        -3.0248273      1.4704668     -1.5543605    
     22200   0.2814        -3.0148706      1.4645624     -1.5503083    
     22250   0.2814        -3.0198391      1.4807427     -1.5390963    
     22300   0.2814        -3.00925        1.5035041     -1.5057459    
     22350   0.2814        -2.9939522      1.5077166     -1.4862356    
     22400   0.2814        -2.9996338      1.5296889     -1.4699449    
     22450   0.2814        -3.0024382      1.5244195     -1.4780187    
     22500   0.2814        -2.9769735      1.5008498     -1.4761237    
     22550   0.2814        -2.9758681      1.5028296     -1.4730384    
     22600   0.2814        -2.9839294      1.5122612     -1.4716682    
     22650   0.2814        -2.9714095      1.4774095     -1.494        
     22700   0.2814        -2.9517775      1.4988713     -1.4529062    
     22750   0.2814        -2.9707156      1.4737822     -1.4969334    
     22800   0.2814        -2.9642085      1.5081424     -1.4560661    
     22850   0.2814        -2.9730109      1.5145394     -1.4584715    
     22900   0.2814        -2.9329489      1.4940477     -1.4389012    
     22950   0.2814        -2.9545259      1.5259556     -1.4285703    
     23000   0.2814        -2.9472101      1.5220982     -1.4251119    
     23050   0.2814        -2.9438655      1.4877582     -1.4561073    
     23100   0.2814        -2.9247787      1.4842422     -1.4405366    
     23150   0.2814        -2.9301467      1.5041045     -1.4260421    
     23200   0.2814        -2.9232621      1.4927842     -1.4304779    
     23250   0.2814        -2.9313749      1.4635397     -1.4678352    
     23300   0.2814        -2.910694       1.4782523     -1.4324417    
     23350   0.2814        -2.9150072      1.5147968     -1.4002104    
     23400   0.2814        -2.8860904      1.51671       -1.3693803    
     23450   0.2814        -2.8952487      1.5073136     -1.3879351    
     23500   0.2814        -2.8918263      1.5010294     -1.3907968    
     23550   0.2814        -2.8875577      1.4785061     -1.4090516    
     23600   0.2814        -2.879926       1.4977868     -1.3821392    
     23650   0.2814        -2.8632756      1.5282715     -1.3350041    
     23700   0.2814        -2.8518622      1.5087909     -1.3430712    
     23750   0.2814        -2.8685517      1.4900163     -1.3785353    
     23800   0.2814        -2.8745885      1.5068226     -1.3677659    
     23850   0.2814        -2.8737477      1.4892307     -1.384517     
     23900   0.2814        -2.8737052      1.4993161     -1.3743891    
     23950   0.2814        -2.8542715      1.4788911     -1.3753804    
     24000   0.2814        -2.8473765      1.5014176     -1.3459589    
     24050   0.2814        -2.8547691      1.4998249     -1.3549443    
     24100   0.2814        -2.845044       1.4868192     -1.3582248    
     24150   0.2814        -2.8619805      1.5194761     -1.3425044    
     24200   0.2814        -2.83261        1.4899598     -1.3426502    
     24250   0.2814        -2.8257441      1.468547      -1.3571971    
     24300   0.2814        -2.8290319      1.5010441     -1.3279878    
     24350   0.2814        -2.8292856      1.5257418     -1.3035438    
     24400   0.2814        -2.8414203      1.5136424     -1.3277779    
     24450   0.2814        -2.8127041      1.5252973     -1.2874068    
     24500   0.2814        -2.8404891      1.5271948     -1.3132942    
     24550   0.2814        -2.8394947      1.4845352     -1.3549595    
     24600   0.2814        -2.8337654      1.4768263     -1.3569391    
     24650   0.2814        -2.8523087      1.4838046     -1.368504     
     24700   0.2814        -2.8657848      1.478317      -1.3874678    
     24750   0.2814        -2.878141       1.5332839     -1.3448572    
     24800   0.2814        -2.8878841      1.5185047     -1.3693794    
     24850   0.2814        -2.878711       1.4773845     -1.4013265    
     24900   0.2814        -2.8854477      1.4873291     -1.3981186    
     24950   0.2814        -2.8749118      1.51511       -1.3598019    
     25000   0.2814        -2.8615613      1.4710862     -1.390475     
     25050   0.2814        -2.8733835      1.4996031     -1.3737804    
     25100   0.2814        -2.8735428      1.4869398     -1.386603     
     25150   0.2814        -2.8624236      1.4928953     -1.3695283    
     25200   0.2814        -2.8747112      1.5157508     -1.3589604    
     25250   0.2814        -2.8716854      1.4916672     -1.3800182    
     25300   0.2814        -2.8547074      1.5373671     -1.3173403    
     25350   0.2814        -2.8281534      1.524511      -1.3036424    
     25400   0.2814        -2.8352499      1.4917805     -1.3434694    
     25450   0.2814        -2.8358612      1.5253797     -1.3104814    
     25500   0.2814        -2.8266072      1.4771478     -1.3494594    
     25550   0.2814        -2.8188076      1.5378062     -1.2810015    
     25600   0.2814        -2.8190381      1.5033995     -1.3156387    
     25650   0.2814        -2.8297528      1.4870888     -1.342664     
     25700   0.2814        -2.8445165      1.5027169     -1.3417996    
     25750   0.2814        -2.8374558      1.5077282     -1.3297277    
     25800   0.2814        -2.8349893      1.4831402     -1.3518492    
     25850   0.2814        -2.8248274      1.5488768     -1.2759506    
     25900   0.2814        -2.8288847      1.5375635     -1.2913212    
     25950   0.2814        -2.8078833      1.5464399     -1.2614435    
     26000   0.2814        -2.7715861      1.4982539     -1.2733322    
     26050   0.2814        -2.7679452      1.4912755     -1.2766696    
     26100   0.2814        -2.7652527      1.5112089     -1.2540437    
     26150   0.2814        -2.7516779      1.50759       -1.2440879    
     26200   0.2814        -2.7487369      1.5008593     -1.2478776    
     26250   0.2814        -2.7570208      1.5235508     -1.23347      
     26300   0.2814        -2.7554985      1.486296      -1.2692025    
     26350   0.2814        -2.7469558      1.5044893     -1.2424664    
     26400   0.2814        -2.7368355      1.456853      -1.2799825    
     26450   0.2814        -2.7355789      1.4979609     -1.237618     
     26500   0.2814        -2.726769       1.4730729     -1.2536961    
     26550   0.2814        -2.7237955      1.4794101     -1.2443854    
     26600   0.2814        -2.7359111      1.4890974     -1.2468137    
     26650   0.2814        -2.7416351      1.5122543     -1.2293808    
     26700   0.2814        -2.7299566      1.4972458     -1.2327108    
     26750   0.2814        -2.7366061      1.4848901     -1.251716     
     26800   0.2814        -2.739462       1.4904803     -1.2489817    
     26850   0.2814        -2.7263909      1.5026415     -1.2237494    
     26900   0.2814        -2.7283743      1.4831385     -1.2452358    
     26950   0.2814        -2.7174711      1.5011751     -1.2162961    
     27000   0.2814        -2.728546       1.5067567     -1.2217893    
     27050   0.2814        -2.7247016      1.5041727     -1.2205288    
     27100   0.2814        -2.7040513      1.5021182     -1.2019331    
     27150   0.2814        -2.7344014      1.5466666     -1.1877348    
     27200   0.2814        -2.7227372      1.5010216     -1.2217156    
     27250   0.2814        -2.7216332      1.4618024     -1.2598308    
     27300   0.2814        -2.7245123      1.5009124     -1.2235999    
     27350   0.2814        -2.7314271      1.4964977     -1.2349294    
     27400   0.2814        -2.7420707      1.4944095     -1.2476612    
     27450   0.2814        -2.7332421      1.5143709     -1.2188712    
     27500   0.2814        -2.7437547      1.4843858     -1.2593689    
     27550   0.2814        -2.7295805      1.4855823     -1.2439982    
     27600   0.2814        -2.7514         1.4928731     -1.2585269    
     27650   0.2814        -2.7389269      1.5098829     -1.229044     
     27700   0.2814        -2.7264026      1.469486      -1.2569166    
     27750   0.2814        -2.74265        1.5108227     -1.2318273    
     27800   0.2814        -2.7401333      1.5437924     -1.1963409    
     27850   0.2814        -2.7431509      1.4794176     -1.2637334    
     27900   0.2814        -2.7164572      1.531732      -1.1847251    
     27950   0.2814        -2.7297439      1.4835257     -1.2462181    
     28000   0.2814        -2.734563       1.4953149     -1.2392481    
     28050   0.2814        -2.7223006      1.5002309     -1.2220698    
     28100   0.2814        -2.7434532      1.4783992     -1.265054     
     28150   0.2814        -2.7368479      1.4913135     -1.2455344    
     28200   0.2814        -2.7386989      1.5119922     -1.2267068    
     28250   0.2814        -2.7314324      1.4817596     -1.2496728    
     28300   0.2814        -2.7366285      1.4439184     -1.2927101    
     28350   0.2814        -2.7256709      1.4801038     -1.2455671    
     28400   0.2814        -2.7359923      1.5172874     -1.2187049    
     28450   0.2814        -2.7098494      1.534253      -1.1755963    
     28500   0.2814        -2.7076557      1.4870069     -1.2206489    
     28550   0.2814        -2.7124606      1.5059179     -1.2065427    
     28600   0.2814        -2.7173411      1.529406      -1.1879351    
     28650   0.2814        -2.7085722      1.5157268     -1.1928454    
     28700   0.2814        -2.6983466      1.4700665     -1.2282801    
     28750   0.2814        -2.6838782      1.494344      -1.1895342    
     28800   0.2814        -2.6966473      1.5268492     -1.169798     
     28850   0.2814        -2.7079888      1.4882587     -1.2197301    
     28900   0.2814        -2.7258248      1.4863121     -1.2395127    
     28950   0.2814        -2.7149862      1.5397139     -1.1752724    
     29000   0.2814        -2.7292389      1.4750061     -1.2542329    
     29050   0.2814        -2.7262761      1.460905      -1.2653711    
     29100   0.2814        -2.754408       1.5332832     -1.2211248    
     29150   0.2814        -2.7612286      1.4761619     -1.2850668    
     29200   0.2814        -2.7621086      1.5259051     -1.2362035    
     29250   0.2814        -2.7730843      1.5211177     -1.2519666    
     29300   0.2814        -2.7728735      1.5277443     -1.2451292    
     29350   0.2814        -2.7822707      1.4676947     -1.314576     
